Data,Unique ZZP users per 10.000 tweets,CBS data,UniqueZZP,Messages Per Day,Nltwitter gebruikers,"Unique ZZP users per 10,000 tweets per 10 million Dutch twitter users",,,,,jaar,Nltwitter gebruikers
1/10/2011,1.75,#N/A,291,1665692,3106000.00,5.6246672835,,,,,,
1/11/2011,2.17,#N/A,362,1670948,3106000.00,6.9749995561,,,,,,
1/12/2011,1.80,#N/A,299,1660909,3106000.00,5.795940234,,,,,,
1/13/2011,2.49,#N/A,413,1655949,3106000.00,8.0297429549,,,,,,
1/14/2011,1.71,#N/A,274,1601127,3106000.00,5.5096413614,,,,,,
1/15/2011,0.90,#N/A,130,1440706,3106000.00,2.9051364546,,,,,,
1/16/2011,0.75,#N/A,145,1944744,3106000.00,2.4005132672,,,,,,
1/17/2011,1.69,#N/A,350,2073352,3106000.00,5.43492497,,,,,,
1/18/2011,1.54,#N/A,309,2002656,3106000.00,4.9676463655,,,,,,
1/19/2011,1.58,#N/A,359,2266924,3106000.00,5.0986598174,,,,,,
1/20/2011,1.29,#N/A,270,2092324,3106000.00,4.1546397898,,,,,,
1/21/2011,1.35,#N/A,304,2251745,3106000.00,4.3466325223,,,,,,
1/22/2011,0.86,#N/A,173,2016423,3106000.00,2.7622501716,,,,,,
1/23/2011,0.56,#N/A,133,2357550,3106000.00,1.8163070863,,,,,,
1/24/2011,1.31,#N/A,298,2267701,3106000.00,4.2308635697,,,,,,
1/25/2011,1.31,#N/A,296,2268077,3106000.00,4.2017718303,,,,,,
1/26/2011,1.53,#N/A,351,2288806,3106000.00,4.9373814585,,,,,,
1/27/2011,1.58,#N/A,353,2237432,3106000.00,5.0795285876,,,,,,
1/28/2011,1.83,#N/A,391,2135359,3106000.00,5.895279582,,,,,,
1/29/2011,0.92,#N/A,191,2069114,3106000.00,2.9719910458,,,,,,
1/30/2011,0.59,#N/A,139,2360516,3106000.00,1.8958605967,,,,,,
1/31/2011,1.74,#N/A,369,2117442,3106000.00,5.6106527638,,,,,,
2/1/2011,1.32,#N/A,302,2287385,3106000.00,4.2507564527,,,,,,
2/2/2011,1.45,#N/A,326,2250059,3106000.00,4.6646841494,,,,,,
2/3/2011,1.82,#N/A,411,2260740,3106000.00,5.8531513204,,,,,,
2/4/2011,1.35,#N/A,310,2300793,3106000.00,4.3379315523,,,,,,
2/5/2011,0.86,#N/A,188,2192397,3106000.00,2.7608143189,,,,,,
2/6/2011,0.66,#N/A,160,2420245,3106000.00,2.1284291573,,,,,,
2/7/2011,1.82,#N/A,361,1988224,3106000.00,5.8457526959,,,,,,
2/8/2011,1.57,#N/A,357,2272647,3106000.00,5.0574870657,,,,,,
2/9/2011,1.55,#N/A,353,2273697,3106000.00,4.9985111503,,,,,,
2/10/2011,1.45,#N/A,341,2350545,3106000.00,4.6707256423,,,,,,
2/11/2011,1.69,#N/A,395,2340444,3106000.00,5.4337216843,,,,,,
2/12/2011,0.79,#N/A,180,2270730,3106000.00,2.5521462389,,,,,,
2/13/2011,0.66,#N/A,165,2485588,3106000.00,2.1372402734,,,,,,
2/14/2011,1.49,#N/A,349,2338524,3106000.00,4.8048755566,,,,,,
2/15/2011,1.63,#N/A,368,2255482,3106000.00,5.2529951732,,,,,,
2/16/2011,1.62,#N/A,365,2246241,3106000.00,5.2316064077,,,,,,
2/17/2011,1.44,#N/A,319,2217596,3106000.00,4.6313414623,,,,,,
2/18/2011,1.55,#N/A,341,2199857,3106000.00,4.9906656682,,,,,,
2/19/2011,0.72,#N/A,145,2017485,3106000.00,2.3139620732,,,,,,
2/20/2011,0.51,#N/A,111,2172957,3106000.00,1.6446382822,,,,,,
2/21/2011,1.55,#N/A,338,2185171,3106000.00,4.9800054799,,,,,,
2/22/2011,1.46,#N/A,334,2289208,3106000.00,4.6974239797,,,,,,
2/23/2011,1.68,#N/A,363,2161587,3106000.00,5.4067022555,,,,,,
2/24/2011,1.62,#N/A,332,2048497,3106000.00,5.2179666621,,,,,,
2/25/2011,1.88,#N/A,431,2297928,3106000.00,6.0386436474,,,,,,
2/26/2011,0.91,#N/A,180,1984687,3106000.00,2.9199742977,,,,,,
2/27/2011,0.78,#N/A,178,2294387,3106000.00,2.4977667362,,,,,,
2/28/2011,1.90,#N/A,405,2136513,3106000.00,6.1030655162,,,,,,
3/1/2011,1.51,#N/A,361,2390562,3106000.00,4.8618968293,,,,,,
3/2/2011,1.53,#N/A,370,2425565,3106000.00,4.9111970034,,,,,,
3/3/2011,1.16,#N/A,269,2318079,3106000.00,3.7361353057,,,,,,
3/4/2011,1.66,#N/A,377,2265559,3106000.00,5.3575288971,,,,,,
3/5/2011,0.83,#N/A,180,2164800,3106000.00,2.677030224,,,,,,
3/6/2011,0.67,#N/A,157,2352987,3106000.00,2.1482195929,,,,,,
3/7/2011,1.57,#N/A,359,2288625,3106000.00,5.0503137507,,,,,,
3/8/2011,1.38,#N/A,324,2340796,3106000.00,4.456357176,,,,,,
3/9/2011,2.08,#N/A,488,2347395,3106000.00,6.6931752341,,,,,,
3/10/2011,2.04,#N/A,492,2411671,3106000.00,6.568188231,,,,,,
3/11/2011,1.34,#N/A,317,2365049,3106000.00,4.3153663205,,,,,,
3/12/2011,0.73,#N/A,170,2343860,3106000.00,2.3351554817,,,,,,
3/13/2011,0.61,#N/A,158,2573906,3106000.00,1.9763458827,,,,,,
3/14/2011,1.59,#N/A,387,2431882,3106000.00,5.1235032425,,,,,,
3/15/2011,1.35,#N/A,330,2446410,3106000.00,4.3429341579,,,,,,
3/16/2011,1.75,#N/A,415,2368242,3106000.00,5.6418374122,,,,,,
3/17/2011,1.37,#N/A,324,2372263,3106000.00,4.3972456056,,,,,,
3/18/2011,1.33,#N/A,328,2472936,3106000.00,4.270311101,,,,,,
3/19/2011,0.69,#N/A,164,2390203,3106000.00,2.2090604967,,,,,,
3/20/2011,0.59,#N/A,134,2284672,3106000.00,1.8883369348,,,,,,
3/21/2011,1.49,#N/A,352,2361013,3106000.00,4.8000176436,,,,,,
3/22/2011,2.09,#N/A,515,2461627,3106000.00,6.7357123288,,,,,,
3/23/2011,1.99,#N/A,334,1674668,3106000.00,6.4212014284,,,,,,
3/24/2011,3.41,#N/A,615,1801777,3106000.00,10.9893656923,,,,,,
3/25/2011,1.84,#N/A,443,2402632,3106000.00,5.9362887539,,,,,,
3/26/2011,0.62,#N/A,155,2495227,3106000.00,1.9999548237,,,,,,
3/27/2011,0.49,#N/A,125,2534952,3106000.00,1.5875917059,,,,,,
3/28/2011,2.31,#N/A,573,2477676,3106000.00,7.4457535377,,,,,,
3/29/2011,2.06,#N/A,519,2519154,3106000.00,6.6330182012,,,,,,
3/30/2011,1.69,#N/A,429,2531226,3106000.00,5.4566351717,,,,,,
3/31/2011,1.71,#N/A,446,2615320,3106000.00,5.4904579829,,,,,,
4/1/2011,1.46,#N/A,381,2611096,3106000.00,4.6978666473,,,,,,
4/2/2011,0.58,#N/A,139,2382416,3106000.00,1.878433184,,,,,,
4/3/2011,0.63,#N/A,163,2592607,3106000.00,2.0241815579,,,,,,
4/4/2011,1.65,#N/A,416,2524801,3106000.00,5.3047476086,,,,,,
4/5/2011,1.79,#N/A,450,2512532,3106000.00,5.7663295721,,,,,,
4/6/2011,1.80,#N/A,467,2598999,3106000.00,5.7850793037,,,,,,
4/7/2011,1.79,#N/A,453,2524218,3106000.00,5.777898273,,,,,,
4/8/2011,1.33,#N/A,333,2501904,3106000.00,4.2852103053,,,,,,
4/9/2011,0.62,#N/A,155,2506446,3106000.00,1.9910029081,,,,,,
4/10/2011,0.54,#N/A,139,2561016,3106000.00,1.7474351087,,,,,,
4/11/2011,1.73,#N/A,433,2509712,3106000.00,5.5547249325,,,,,,
4/12/2011,1.92,#N/A,500,2599814,3106000.00,6.191933377,,,,,,
4/13/2011,1.80,#N/A,463,2577599,3106000.00,5.7831463795,,,,,,
4/14/2011,1.77,#N/A,463,2612905,3106000.00,5.7050035591,,,,,,
4/15/2011,1.40,#N/A,370,2635249,3106000.00,4.520418207,,,,,,
4/16/2011,0.82,#N/A,211,2570023,3106000.00,2.6432850149,,,,,,
4/17/2011,0.54,#N/A,143,2634026,3106000.00,1.7478917342,,,,,,
4/18/2011,1.53,#N/A,388,2535639,3106000.00,4.9265495058,,,,,,
4/19/2011,1.66,#N/A,347,2090598,3106000.00,5.3438897894,,,,,,
4/20/2011,1.68,#N/A,437,2597902,3106000.00,5.4157327029,,,,,,
4/21/2011,1.76,#N/A,457,2597185,3106000.00,5.6651558605,,,,,,
4/22/2011,2.01,#N/A,482,2393584,3106000.00,6.4833118777,,,,,,
4/23/2011,0.89,#N/A,187,2103479,3106000.00,2.8622131621,,,,,,
4/24/2011,0.40,#N/A,98,2440219,3106000.00,1.2929919469,,,,,,
4/25/2011,0.72,#N/A,143,1995967,3106000.00,2.3066474912,,,,,,
4/26/2011,2.71,#N/A,547,2016102,3106000.00,8.7352104894,,,,,,
4/27/2011,2.28,#N/A,355,1558674,3106000.00,7.3328298972,,,,,,
4/28/2011,2.43,#N/A,251,1034770,3106000.00,7.8095937169,,,,,,
4/29/2011,0.84,#N/A,101,1199439,3106000.00,2.7110764001,,,,,,
4/30/2011,0.74,#N/A,100,1347868,3106000.00,2.3886426683,,,,,,
5/1/2011,0.53,#N/A,66,1256460,3106000.00,1.6911955101,,,,,,
5/2/2011,1.59,#N/A,200,1254847,3106000.00,5.1314224222,,,,,,
5/3/2011,1.83,#N/A,250,1369188,3106000.00,5.8786211537,,,,,,
5/4/2011,1.54,#N/A,197,1277117,3106000.00,4.9663130173,,,,,,
5/5/2011,1.41,#N/A,248,1753404,3106000.00,4.5537400621,,,,,,
5/6/2011,1.59,#N/A,201,1264986,3106000.00,5.1157449824,,,,,,
5/7/2011,0.40,#N/A,11,276348,3106000.00,1.2815480907,,,,,,
5/8/2011,0.47,#N/A,87,1837574,3106000.00,1.5243088246,,,,,,
5/9/2011,1.52,#N/A,285,1869750,3106000.00,4.9074950105,,,,,,
5/10/2011,1.69,#N/A,428,2527511,3106000.00,5.4519173483,,,,,,
5/11/2011,1.45,#N/A,391,2691506,3106000.00,4.6771355193,,,,,,
5/12/2011,1.48,#N/A,401,2702195,3106000.00,4.7777809575,,,,,,
5/13/2011,1.44,#N/A,386,2671376,3106000.00,4.6521191933,,,,,,
5/14/2011,0.67,#N/A,184,2737506,3106000.00,2.1640201079,,,,,,
5/15/2011,0.45,#N/A,129,2842425,3106000.00,1.4611649457,,,,,,
5/16/2011,1.52,#N/A,426,2794604,3106000.00,4.9078114712,,,,,,
5/17/2011,1.51,#N/A,404,2670774,3106000.00,4.8701548933,,,,,,
5/18/2011,1.51,#N/A,425,2817026,3106000.00,4.8573189663,,,,,,
5/19/2011,1.77,#N/A,405,2294511,3106000.00,5.6828138175,,,,,,
5/20/2011,1.57,#N/A,453,2879186,3106000.00,5.0655549252,,,,,,
5/21/2011,0.65,#N/A,179,2767916,3106000.00,2.0820860455,,,,,,
5/22/2011,0.56,#N/A,156,2764977,3106000.00,1.8164841968,,,,,,
5/23/2011,1.36,#N/A,371,2721434,3106000.00,4.3890916736,,,,,,
5/24/2011,1.72,#N/A,471,2745350,3106000.00,5.5235938317,,,,,,
5/25/2011,1.49,#N/A,412,2756096,3106000.00,4.8128399977,,,,,,
5/26/2011,1.36,#N/A,377,2770954,3106000.00,4.3803678483,,,,,,
5/27/2011,1.51,#N/A,428,2839724,3106000.00,4.8525071693,,,,,,
5/28/2011,0.79,#N/A,220,2785833,3106000.00,2.5425303798,,,,,,
5/29/2011,0.50,#N/A,139,2790361,3106000.00,1.6038101423,,,,,,
5/30/2011,1.52,#N/A,365,2394223,3106000.00,4.9082515742,,,,,,
5/31/2011,1.71,#N/A,502,2939695,3106000.00,5.4979399498,,,,,,
6/1/2011,1.46,#N/A,415,2836782,3106000.00,4.7099975665,,,,,,
6/2/2011,0.78,#N/A,207,2646031,3106000.00,2.5186856402,,,,,,
6/3/2011,1.09,#N/A,307,2824319,3106000.00,3.4996384259,,,,,,
6/4/2011,0.64,#N/A,177,2785739,3106000.00,2.0456502847,,,,,,
6/5/2011,0.44,#N/A,127,2918528,3106000.00,1.4010008711,,,,,,
6/6/2011,1.32,#N/A,376,2853861,3106000.00,4.2418331028,,,,,,
6/7/2011,2.27,#N/A,640,2821569,3106000.00,7.3027737769,,,,,,
6/8/2011,1.26,#N/A,359,2843172,3106000.00,4.0652743864,,,,,,
6/9/2011,1.22,#N/A,347,2846976,3106000.00,3.924137508,,,,,,
6/10/2011,1.24,#N/A,363,2928440,3106000.00,3.9908815985,,,,,,
6/11/2011,0.63,#N/A,178,2821152,3106000.00,2.0313841752,,,,,,
6/12/2011,0.41,#N/A,117,2830355,3106000.00,1.3308940994,,,,,,
6/13/2011,0.53,#N/A,155,2898693,3106000.00,1.7215832359,,,,,,
6/14/2011,1.10,#N/A,307,2799193,3106000.00,3.5310517351,,,,,,
6/15/2011,1.04,#N/A,315,3032869,3106000.00,3.3439167009,,,,,,
6/16/2011,1.14,#N/A,345,3020794,3106000.00,3.6770245854,,,,,,
6/17/2011,1.31,#N/A,391,2974434,3106000.00,4.2322466435,,,,,,
6/18/2011,0.78,#N/A,115,1472906,3106000.00,2.5137457981,,,,,,
6/19/2011,#N/A,#N/A,#N/A,#N/A,3106000.00,#N/A,,,,,,
6/20/2011,1.30,#N/A,201,1541062,3106000.00,4.1992767211,,,,,,
6/21/2011,1.49,#N/A,318,2129532,3106000.00,4.8077458104,,,,,,
6/22/2011,1.35,#N/A,381,2816273,3106000.00,4.3556078588,,,,,,
6/23/2011,1.59,#N/A,484,3035980,3106000.00,5.1326896349,,,,,,
6/24/2011,1.30,#N/A,397,3058204,3106000.00,4.1794833876,,,,,,
6/25/2011,0.45,#N/A,133,2963782,3106000.00,1.44478736,,,,,,
6/26/2011,0.45,#N/A,133,2966540,3106000.00,1.4434441374,,,,,,
6/27/2011,1.06,#N/A,328,3089978,3106000.00,3.4175667441,,,,,,
6/28/2011,1.32,#N/A,427,3244105,3106000.00,4.237712811,,,,,,
6/29/2011,1.07,#N/A,336,3153195,3106000.00,3.4307336064,,,,,,
6/30/2011,1.46,#N/A,451,3093426,3106000.00,4.6939164934,,,,,,
7/1/2011,1.40,#N/A,427,3060813,3106000.00,4.4914816157,,,,,,
7/2/2011,0.63,#N/A,178,2826664,3106000.00,2.0274229723,,,,,,
7/3/2011,0.42,#N/A,121,2869077,3106000.00,1.3578184794,,,,,,
7/4/2011,1.25,#N/A,374,2983427,3106000.00,4.0360332464,,,,,,
7/5/2011,1.36,#N/A,404,2975110,3106000.00,4.3719671088,,,,,,
7/6/2011,1.18,#N/A,361,3049275,3106000.00,3.8116161409,,,,,,
7/7/2011,1.13,#N/A,331,2940437,3106000.00,3.6242209247,,,,,,
7/8/2011,1.05,#N/A,323,3084416,3106000.00,3.3715385026,,,,,,
7/9/2011,0.65,#N/A,185,2858055,3106000.00,2.0840095029,,,,,,
7/10/2011,0.59,#N/A,169,2887896,3106000.00,1.8840989347,,,,,,
7/11/2011,1.09,#N/A,322,2950927,3106000.00,3.5131440228,,,,,,
7/12/2011,1.52,#N/A,454,2989948,3106000.00,4.8886704963,,,,,,
7/13/2011,1.37,#N/A,418,3059798,3106000.00,4.3982719014,,,,,,
7/14/2011,1.20,#N/A,377,3134577,3106000.00,3.8722283136,,,,,,
7/15/2011,0.98,#N/A,294,3002528,3106000.00,3.1525269864,,,,,,
7/16/2011,0.60,#N/A,174,2901808,3106000.00,1.9305414169,,,,,,
7/17/2011,0.48,#N/A,139,2896327,3106000.00,1.5451326015,,,,,,
7/18/2011,1.61,#N/A,484,3009346,3106000.00,5.1781161348,,,,,,
7/19/2011,1.47,#N/A,422,2872856,3106000.00,4.7293030239,,,,,,
7/20/2011,1.34,#N/A,393,2936228,3106000.00,4.3092463573,,,,,,
7/21/2011,1.27,#N/A,376,2954337,3106000.00,4.0975697967,,,,,,
7/22/2011,1.14,#N/A,333,2911139,3106000.00,3.6828144598,,,,,,
7/23/2011,0.78,#N/A,219,2825407,3106000.00,2.4955234008,,,,,,
7/24/2011,0.55,#N/A,156,2844265,3106000.00,1.765847073,,,,,,
7/25/2011,1.10,#N/A,308,2799016,3106000.00,3.542777551,,,,,,
7/26/2011,1.20,#N/A,333,2765831,3106000.00,3.8762978662,,,,,,
7/27/2011,1.41,#N/A,393,2796129,3106000.00,4.5251595378,,,,,,
7/28/2011,1.30,#N/A,352,2712883,3106000.00,4.1774392986,,,,,,
7/29/2011,1.26,#N/A,341,2716292,3106000.00,4.0418153884,,,,,,
7/30/2011,0.57,#N/A,147,2576503,3106000.00,1.8368988019,,,,,,
7/31/2011,0.48,#N/A,101,2088369,3106000.00,1.5570863034,,,,,,
8/1/2011,1.25,#N/A,316,2537946,3106000.00,4.0086972106,,,,,,
8/2/2011,1.14,#N/A,298,2620374,3106000.00,3.6614367064,,,,,,
8/3/2011,1.17,#N/A,324,2765028,3106000.00,3.7726283611,,,,,,
8/4/2011,1.18,#N/A,327,2776388,3106000.00,3.7919809128,,,,,,
8/5/2011,0.92,#N/A,256,2768352,3106000.00,2.9772630219,,,,,,
8/6/2011,0.55,#N/A,145,2644775,3106000.00,1.7651345666,,,,,,
8/7/2011,0.57,#N/A,155,2720630,3106000.00,1.8342594454,,,,,,
8/8/2011,1.64,#N/A,421,2571088,3106000.00,5.2718579908,,,,,,
8/9/2011,1.31,#N/A,368,2819327,3106000.00,4.202434148,,,,,,
8/10/2011,1.29,#N/A,346,2678127,3106000.00,4.1595225154,,,,,,
8/11/2011,1.05,#N/A,300,2850633,3106000.00,3.3882737793,,,,,,
8/12/2011,0.92,#N/A,266,2903231,3106000.00,2.9498408989,,,,,,
8/13/2011,0.46,#N/A,122,2673934,3106000.00,1.4689523076,,,,,,
8/14/2011,0.56,#N/A,158,2839265,3106000.00,1.7916356964,,,,,,
8/15/2011,1.12,#N/A,327,2909087,3106000.00,3.6190084046,,,,,,
8/16/2011,1.24,#N/A,361,2922747,3106000.00,3.9766239802,,,,,,
8/17/2011,1.33,#N/A,365,2741467,3106000.00,4.2865549025,,,,,,
8/18/2011,1.25,#N/A,380,3032958,3106000.00,4.0338128854,,,,,,
8/19/2011,1.13,#N/A,340,3009451,3106000.00,3.6373926855,,,,,,
8/20/2011,0.55,#N/A,156,2814580,3106000.00,1.7844712267,,,,,,
8/21/2011,0.44,#N/A,131,2971273,3106000.00,1.4194734954,,,,,,
8/22/2011,1.15,#N/A,357,3102691,3106000.00,3.7044883965,,,,,,
8/23/2011,1.11,#N/A,354,3183451,3106000.00,3.5801699341,,,,,,
8/24/2011,1.39,#N/A,419,3011680,3106000.00,4.479233955,,,,,,
8/25/2011,1.37,#N/A,406,2966915,3106000.00,4.4057462264,,,,,,
8/26/2011,1.06,#N/A,334,3151311,3106000.00,3.4123514162,,,,,,
8/27/2011,0.63,#N/A,179,2830122,3106000.00,2.0363218543,,,,,,
8/28/2011,0.52,#N/A,157,2995237,3106000.00,1.6875902559,,,,,,
8/29/2011,1.19,#N/A,362,3042531,3106000.00,3.8306467735,,,,,,
8/30/2011,1.36,#N/A,402,2962910,3106000.00,4.3682364853,,,,,,
8/31/2011,1.36,#N/A,399,2936556,3106000.00,4.3745477063,,,,,,
9/1/2011,1.69,#N/A,491,2899814,3106000.00,5.4514232047,,,,,,
9/2/2011,1.32,#N/A,397,3006917,3106000.00,4.2507700791,,,,,,
9/3/2011,0.62,#N/A,184,2975710,3106000.00,1.9907914513,,,,,,
9/4/2011,0.55,#N/A,164,2999946,3106000.00,1.7600660233,,,,,,
9/5/2011,1.28,#N/A,385,2999163,3106000.00,4.1329410279,,,,,,
9/6/2011,1.63,#N/A,467,2862582,3106000.00,5.2523963768,,,,,,
9/7/2011,1.54,#N/A,403,2609628,3106000.00,4.9719298363,,,,,,
9/8/2011,1.63,#N/A,451,2772541,3106000.00,5.2371753286,,,,,,
9/9/2011,1.54,#N/A,451,2931778,3106000.00,4.9527226559,,,,,,
9/10/2011,0.62,#N/A,184,2981037,3106000.00,1.9872339825,,,,,,
9/11/2011,0.68,#N/A,197,2913466,3106000.00,2.1769819115,,,,,,
9/12/2011,1.55,#N/A,422,2717160,3106000.00,5.0002968423,,,,,,
9/13/2011,1.74,#N/A,476,2735300,3106000.00,5.6027408608,,,,,,
9/14/2011,1.97,#N/A,539,2731540,3106000.00,6.3530130757,,,,,,
9/15/2011,1.55,#N/A,425,2733246,3106000.00,5.0062064733,,,,,,
9/16/2011,1.41,#N/A,418,2966750,3106000.00,4.5362176008,,,,,,
9/17/2011,0.71,#N/A,217,3036726,3106000.00,2.3006612335,,,,,,
9/18/2011,0.59,#N/A,174,2930119,3106000.00,1.9118884004,,,,,,
9/19/2011,1.68,#N/A,463,2763289,3106000.00,5.3945252648,,,,,,
9/20/2011,1.69,#N/A,466,2757601,3106000.00,5.4406781746,,,,,,
9/21/2011,1.69,#N/A,473,2792262,3106000.00,5.4538541964,,,,,,
9/22/2011,1.45,#N/A,413,2848448,3106000.00,4.6681016527,,,,,,
9/23/2011,1.58,#N/A,474,2995548,3106000.00,5.0944887467,,,,,,
9/24/2011,0.83,#N/A,251,3006538,3106000.00,2.6878533684,,,,,,
9/25/2011,0.74,#N/A,213,2887124,3106000.00,2.3752685317,,,,,,
9/26/2011,1.69,#N/A,466,2765375,3106000.00,5.4253833838,,,,,,
9/27/2011,1.66,#N/A,457,2748216,3106000.00,5.3538214695,,,,,,
9/28/2011,1.74,#N/A,494,2832337,3106000.00,5.6153983723,,,,,,
9/29/2011,1.45,#N/A,377,2593883,3106000.00,4.6793929451,,,,,,
9/30/2011,1.56,#N/A,345,2208693,3106000.00,5.0290075649,,,,,,
10/1/2011,0.66,#N/A,201,3030731,3106000.00,2.1352425479,,,,,,
10/2/2011,0.42,#N/A,124,2937031,3106000.00,1.3592886898,,,,,,
10/3/2011,1.45,#N/A,401,2771081,3106000.00,4.6590106224,,,,,,
10/4/2011,1.41,#N/A,402,2846662,3106000.00,4.5466204153,,,,,,
10/5/2011,1.31,#N/A,373,2841837,3106000.00,4.2257929677,,,,,,
10/6/2011,1.52,#N/A,438,2876601,3106000.00,4.9022226477,,,,,,
10/7/2011,1.30,#N/A,361,2779742,3106000.00,4.1812030786,,,,,,
10/8/2011,0.74,#N/A,220,2962439,3106000.00,2.3909572604,,,,,,
10/9/2011,0.58,#N/A,167,2860333,3106000.00,1.8797427701,,,,,,
10/10/2011,1.51,#N/A,392,2590509,3106000.00,4.8719128415,,,,,,
10/11/2011,1.41,#N/A,376,2658877,3106000.00,4.5529003638,,,,,,
10/12/2011,1.64,#N/A,398,2424356,3106000.00,5.2854896575,,,,,,
10/13/2011,1.39,#N/A,399,2879942,3106000.00,4.4605427173,,,,,,
10/14/2011,1.29,#N/A,372,2885264,3106000.00,4.1510305677,,,,,,
10/15/2011,0.74,#N/A,216,2926127,3106000.00,2.3766166112,,,,,,
10/16/2011,0.48,#N/A,143,2965490,3106000.00,1.5525232838,,,,,,
10/17/2011,1.31,#N/A,400,3043761,3106000.00,4.2310483853,,,,,,
10/18/2011,1.13,#N/A,357,3149737,3106000.00,3.6491563605,,,,,,
10/19/2011,1.41,#N/A,444,3144390,3106000.00,4.5461641436,,,,,,
10/20/2011,1.27,#N/A,399,3142107,3106000.00,4.0883726475,,,,,,
10/21/2011,1.12,#N/A,359,3194465,3106000.00,3.6182191096,,,,,,
10/22/2011,0.62,#N/A,192,3091040,3106000.00,1.9998395462,,,,,,
10/23/2011,0.66,#N/A,200,3027951,3106000.00,2.1265700905,,,,,,
10/24/2011,1.28,#N/A,390,3049323,3106000.00,4.1177476321,,,,,,
10/25/2011,1.34,#N/A,408,3046987,3106000.00,4.3111001346,,,,,,
10/26/2011,1.39,#N/A,424,3058176,3106000.00,4.4637712376,,,,,,
10/27/2011,1.40,#N/A,432,3080825,3106000.00,4.5145582984,,,,,,
10/28/2011,1.38,#N/A,433,3145944,3106000.00,4.4313439208,,,,,,
10/29/2011,0.78,#N/A,244,3121810,3106000.00,2.5164129269,,,,,,
10/30/2011,0.99,#N/A,307,3096894,3106000.00,3.1916156315,,,,,,
10/31/2011,1.70,#N/A,488,2867823,3106000.00,5.4785550149,,,,,,
11/1/2011,2.18,#N/A,623,2862397,3106000.00,7.0073970698,,,,,,
11/2/2011,1.93,#N/A,551,2855690,3106000.00,6.2121092761,,,,,,
11/3/2011,1.79,#N/A,521,2907629,3106000.00,5.7689567114,,,,,,
11/4/2011,1.48,#N/A,446,3017499,3106000.00,4.7586774915,,,,,,
11/5/2011,0.81,#N/A,251,3115229,3106000.00,2.5940735947,,,,,,
11/6/2011,0.62,#N/A,189,3060493,3106000.00,1.9882407117,,,,,,
11/7/2011,1.28,#N/A,377,2942444,3106000.00,4.125073514,,,,,,
11/8/2011,1.59,#N/A,458,2886018,3106000.00,5.1093422057,,,,,,
11/9/2011,1.66,#N/A,482,2904369,3106000.00,5.3431060508,,,,,,
11/10/2011,1.73,#N/A,501,2895701,3106000.00,5.570350955,,,,,,
11/11/2011,1.15,#N/A,350,3049251,3106000.00,3.6955017991,,,,,,
11/12/2011,0.69,#N/A,210,3048754,3106000.00,2.2176625381,,,,,,
11/13/2011,0.59,#N/A,180,3032027,3106000.00,1.911340179,,,,,,
11/14/2011,1.44,#N/A,404,2811610,3106000.00,4.6262045821,,,,,,
11/15/2011,1.49,#N/A,423,2845744,3106000.00,4.7856737353,,,,,,
11/16/2011,1.57,#N/A,448,2849325,3106000.00,5.0621449193,,,,,,
11/17/2011,1.64,#N/A,471,2866204,3106000.00,5.2906905181,,,,,,
11/18/2011,1.89,#N/A,564,2979122,3106000.00,6.0952196959,,,,,,
11/19/2011,0.76,#N/A,232,3070206,3106000.00,2.4328706404,,,,,,
11/20/2011,0.76,#N/A,233,3050942,3106000.00,2.4587847909,,,,,,
11/21/2011,1.95,#N/A,559,2873320,3106000.00,6.2636338243,,,,,,
11/22/2011,1.60,#N/A,463,2888672,3106000.00,5.1603755375,,,,,,
11/23/2011,1.98,#N/A,578,2920565,3106000.00,6.371761489,,,,,,
11/24/2011,1.88,#N/A,541,2883041,3106000.00,6.0415029953,,,,,,
11/25/2011,1.51,#N/A,454,3003119,3106000.00,4.8672298943,,,,,,
11/26/2011,1.28,#N/A,395,3085472,3106000.00,4.1216777574,,,,,,
11/27/2011,1.63,#N/A,503,3085214,3106000.00,5.2490564126,,,,,,
11/28/2011,2.93,#N/A,844,2881023,3106000.00,9.4317931984,,,,,,
11/29/2011,2.11,#N/A,599,2841049,3106000.00,6.7880752308,,,,,,
11/30/2011,1.77,#N/A,513,2904483,3106000.00,5.6865265979,,,,,,
12/1/2011,1.99,#N/A,585,2935286,3106000.00,6.416585588,,,,,,
12/2/2011,1.53,#N/A,461,3012821,3106000.00,4.9263599876,,,,,,
12/3/2011,0.84,#N/A,262,3136551,3106000.00,2.6893509916,,,,,,
12/4/2011,0.67,#N/A,208,3097792,3106000.00,2.1617707172,,,,,,
12/5/2011,2.58,#N/A,762,2954003,3106000.00,8.3050564345,,,,,,
12/6/2011,2.52,#N/A,730,2900873,3106000.00,8.1020084704,,,,,,
12/7/2011,1.67,#N/A,499,2991647,3106000.00,5.3701788113,,,,,,
12/8/2011,1.71,#N/A,501,2936351,3106000.00,5.493236616,,,,,,
12/9/2011,1.27,#N/A,387,3057931,3106000.00,4.0745704571,,,,,,
12/10/2011,0.71,#N/A,221,3127398,3106000.00,2.2751376018,,,,,,
12/11/2011,0.60,#N/A,185,3101700,3106000.00,1.9203062127,,,,,,
12/12/2011,1.63,#N/A,472,2894695,3106000.00,5.2497392907,,,,,,
12/13/2011,3.20,#N/A,958,2995430,3106000.00,10.2968617708,,,,,,
12/14/2011,2.15,#N/A,629,2928959,3106000.00,6.9141039022,,,,,,
